user_id,username,tweet,description,hashtags,retweet_count,mention_count,follower_count,following_count,verified,account_age_days,label
104220,sam_dev,"Feeling proud today, thinking about friends.","Living, learning, and doing travel.",#fitness #food,30,2,1075,682,True,1955,0
112694,bot6853,"New followers strategy released, visit our website! #ad",Automated NFT alerts and updates.,#trading #discount,81,1,238,487,False,454,1
117096,promo1029,"New stock trading strategy released, click this link! #sponsored",Automated followers alerts and updates.,#trading #giveaway #bot,67,1,4355,3372,False,411,1
114585,bot4304,"Join our AI signals program today, discount! #discount",Nft growth service. special deal.,#crypto #ad #NFT,50,2,13,677,False,302,1
116993,auto3461,Boost your loan results now! click this link. #giveaway,Automated online course alerts and updates.,#giveaway #win,79,1,3844,351,False,744,1
113102,auto5316,Earn money with followers. exclusive access! #ad,Automated betting alerts and updates.,#ad #deal #discount #bot #giveaway,74,4,6383,513,False,547,1
109239,rahul505,Life update: football and angry vibes.,"Living, learning, and doing music.",#fitness,36,2,723,530,False,1832,0
113143,crypto3032,Boost your weight loss results now! win prizes. #sponsored,Automated crypto alerts and updates.,#deal #ad #giveaway,44,1,3001,794,False,283,1
114750,auto7272,"Automate your betting profits, visit our website! #crypto",Likes marketing bot. click this link.,#sponsored #trading #discount #bot,64,4,5282,778,False,488,1
104089,sara_food,"Feeling proud today, thinking about music.",Just a human who loves movies.,#music #family #travel,26,1,706,465,False,1710,0
109515,david,Spending my time on coffee and feeling stressed.,Just a human who loves family.,#travel,21,2,710,499,True,2513,0
117834,trade4946,"Join our followers program today, buy now! #ad",Automated casino alerts and updates.,#win #sponsored #ad #trading,45,3,7600,267,False,360,1
108341,rahul271,"Feeling motivated today, thinking about coding.","Sad soul, coding and coffee.",#mood #family #happy,21,2,1001,493,False,975,0
112469,promo6353,"New forex strategy released, limited offer! #giveaway",24/7 stock trading signals and updates.,#crypto #ad #giveaway,81,3,4795,604,False,478,1
107316,alex,Life update: college and motivated vibes.,Work lover and excited person.,,15,0,418,225,False,2238,0
103601,rahul,"Feeling grateful today, thinking about work.",Student | cricket | trying my best.,#music,18,1,940,505,True,1844,0
107997,omar_food,Anyone else proud about holiday these days?,Just a human who loves exams.,#weekend #happy,38,0,755,601,False,1802,0
118299,promo2587,"New online course strategy released, click this link! #sponsored",Official NFT promotion account. buy now.,#win #promo #sponsored #discount #NFT,73,5,245,264,False,618,1
116386,offer5869,"New casino strategy released, sign up today! #win",Automated weight loss alerts and updates.,#ad #trading #win,52,1,481,67,False,221,1
108268,priya_music,Anyone else excited about study these days?,"Sad soul, exams and coffee.",#friends #family #weekend,12,0,309,521,False,1519,0
112285,crypto6160,Earn money with betting. giveaway! #win,Automated forex alerts and updates.,#discount #sponsored,78,1,4596,2320,False,512,1
102923,alex,"Another day, more festival. Stay tired everyone.",Work lover and proud person.,#family,41,2,920,786,False,485,0
114297,crypto3629,"New crypto strategy released, click this link! #giveaway",Online course growth service. limited offer.,#crypto #promo,87,1,7043,349,False,205,1
101064,rahul78,"Feeling sad today, thinking about travel.","Tired soul, family and coffee.",#music,16,0,492,466,False,2395,0
116435,bot2459,Earn money with AI signals. limited offer! #ad,Forex growth service. limited offer.,#ad #promo #NFT,56,1,85,441,False,261,1
113315,crypto9778,"Join our AI signals program today, visit our website! #sponsored",Stock trading growth service. sign up today.,#crypto #discount #bot #sponsored #giveaway,48,3,3416,2011,False,486,1
108522,john_food,Spending my time on birthday and feeling tired.,Student | weekend | trying my best.,,45,1,931,717,False,2159,0
101771,priya_music,Spending my time on cricket and feeling grateful.,"Living, learning, and doing friends.",#friends,9,0,559,169,False,1108,0
100332,sam_food,Life update: gaming and grateful vibes.,Just a human who loves coffee.,#family #friends,28,2,548,285,False,998,0
103989,alex410,Spending my time on food and feeling excited.,Student | cricket | trying my best.,#life #mood #study,25,2,1084,439,False,2283,0
109115,priya382,"Feeling angry today, thinking about work.",Just a human who loves gaming.,#fitness #study #life,26,1,269,547,False,1219,0
113925,trade1868,Earn money with online course. discount! #NFT,Official online course promotion account. limited offer.,#crypto #ad,79,2,241,82,False,35,1
103865,alex795,Spending my time on food and feeling happy.,"Proud soul, music and coffee.",,29,2,954,298,False,1092,0
108687,sara345,"Another day, more birthday. Stay angry everyone.","Motivated soul, work and coffee.",#mood #happy #life,4,0,637,188,False,1283,0
105589,maria_music,"Another day, more coding. Stay stressed everyone.",Gaming lover and excited person.,#food #travel #happy,25,2,364,500,False,1089,0
119657,bot1298,"New stock trading strategy released, discount! #promo",Automated weight loss alerts and updates.,#trading #bot #discount #ad #NFT,17,2,6103,1119,False,664,1
105631,alex,Anyone else blessed about food these days?,"Living, learning, and doing travel.",,29,1,943,748,False,1450,0
119820,deal1887,Boost your crypto results now! special deal. #discount,24/7 weight loss signals and updates.,#giveaway #promo #bot,18,3,806,578,False,250,1
114777,auto3825,"Automate your AI signals profits, offer ends soon! #trading",Automated followers alerts and updates.,#trading #NFT,11,1,4237,420,False,506,1
107834,sara_dev,"Another day, more friends. Stay grateful everyone.","Living, learning, and doing coding.",#family #study #food,30,0,1015,475,False,2375,0
115276,deal5501,"Join our casino program today, offer ends soon! #win",Automated loan alerts and updates.,#bot #discount,48,2,5624,1057,False,356,1
102299,john_dev,Anyone else motivated about health these days?,Student | work | trying my best.,#study,48,2,931,450,False,1790,0
104467,alex_food,"Another day, more cricket. Stay tired everyone.","Grateful soul, food and coffee.",#food #travel,0,1,934,367,False,2129,0
108255,sara_dev,"Feeling proud today, thinking about study.",Just a human who loves college.,#weekend #happy,59,2,776,272,False,1617,0
111843,crypto2169,"Automate your weight loss profits, limited offer! #crypto",Likes marketing bot. exclusive access.,#deal #promo #bot #crypto #win,33,4,3629,696,False,455,1
104246,priya98,"Another day, more cricket. Stay motivated everyone.",Just a human who loves family.,#music,16,1,626,466,False,1119,0
114485,promo3539,"Automate your AI signals profits, click this link! #win",Crypto growth service. discount.,#promo #trading,62,3,2960,558,False,124,1
108354,neha502,Anyone else motivated about cricket these days?,"Living, learning, and doing study.",#mood #travel,30,2,1043,49,False,1434,0
113203,bot3700,Boost your forex results now! giveaway. #discount,Followers marketing bot. offer ends soon.,#deal #crypto #bot #NFT,70,0,246,50,False,499,1
110755,deal8180,Boost your followers results now! giveaway. #discount,Crypto marketing bot. offer ends soon.,#NFT #bot #deal #ad,39,3,62,2896,False,271,1
101683,alex,Spending my time on friends and feeling tired.,"Living, learning, and doing travel.",#mood #happy #weekend,3,3,1104,390,False,1641,0
115689,promo4637,Boost your betting results now! buy now. #ad,Weight loss marketing bot. buy now.,#win #promo #sponsored,75,3,5403,177,False,381,1
119760,deal9931,"Automate your weight loss profits, sign up today! #ad",24/7 online course signals and updates.,#ad #win #trading,32,2,66,1055,False,368,1
117788,trade7833,"Automate your casino profits, discount! #bot",Nft marketing bot. giveaway.,#discount #bot #promo #win,83,3,8582,84,False,36,1
115610,crypto5993,"New loan strategy released, exclusive access! #giveaway",Automated betting alerts and updates.,#giveaway #trading,53,4,239,449,False,170,1
112200,crypto6632,"New followers strategy released, giveaway! #giveaway",Automated forex alerts and updates.,#win #sponsored #bot #NFT #giveaway,30,0,138,797,False,399,1
100578,maria,"Another day, more work. Stay tired everyone.",Family lover and proud person.,#study #happy,28,1,659,482,False,1260,0
109656,omar27,"Feeling confused today, thinking about work.",Student | family | trying my best.,#fitness #family #life,44,1,172,347,True,2410,0
100334,sara,Life update: college and sad vibes.,Just a human who loves coffee.,,24,2,1145,355,False,1170,0
114710,crypto8410,"New crypto strategy released, visit our website! #discount",Forex marketing bot. buy now.,#discount #deal #ad,82,3,123,1494,False,376,1
117519,bot6215,"Join our loan program today, sign up today! #giveaway",Automated casino alerts and updates.,#trading #discount #NFT #win,78,2,5646,51,False,554,1
109748,john,"Another day, more study. Stay happy everyone.",Just a human who loves weekend.,#fitness,28,0,496,603,False,1475,0
104585,sara974,Life update: music and blessed vibes.,Student | weekend | trying my best.,#family,5,1,244,462,False,943,0
116703,trade9478,Earn money with AI signals. discount! #deal,24/7 AI signals signals and updates.,#deal #promo,33,4,8417,878,False,410,1
114657,trade6454,Boost your stock trading results now! discount. #promo,Official NFT promotion account. limited offer.,#promo #win,63,0,32,442,False,418,1
110656,crypto6377,"New followers strategy released, visit our website! #discount",Official forex promotion account. visit our website.,#giveaway #win,68,0,37,248,False,549,1
109109,maria,Life update: travel and angry vibes.,Student | music | trying my best.,#mood,15,0,873,524,False,2934,0
100676,john_life,"Another day, more friends. Stay proud everyone.",Just a human who loves exams.,,34,0,796,532,False,1876,0
114381,trade6306,"New stock trading strategy released, limited offer! #crypto",Forex growth service. buy now.,#promo #bot #NFT #crypto,53,2,4268,190,False,479,1
112419,offer3228,Boost your betting results now! exclusive access. #trading,Nft marketing bot. discount.,#bot #giveaway #deal,24,2,2743,275,False,434,1
109862,neha,"Feeling confused today, thinking about study.",Just a human who loves family.,#weekend #travel,14,0,443,753,False,1203,0
100782,sara92,"Another day, more exams. Stay excited everyone.","Living, learning, and doing football.",#study #food,18,1,781,0,False,971,0
113256,crypto7723,"New crypto strategy released, exclusive access! #win",Automated online course alerts and updates.,#deal #ad #crypto,0,5,468,475,False,383,1
106298,alex_music,Anyone else happy about cricket these days?,Holiday lover and motivated person.,#family #life,0,1,627,331,False,1499,0
106062,sam,"Feeling sad today, thinking about food.",Student | music | trying my best.,#music #mood #friends,31,1,777,534,False,925,0
101796,john800,"Feeling blessed today, thinking about health.",Just a human who loves weekend.,#friends,22,2,1125,139,False,1161,0
113556,promo4396,"Join our weight loss program today, sign up today! #ad",Automated followers alerts and updates.,#crypto #giveaway,31,3,180,70,False,749,1
105219,alex227,"Another day, more coding. Stay excited everyone.","Grateful soul, coding and coffee.",#friends #happy,12,1,434,459,False,791,0
109680,neha,Anyone else grateful about movies these days?,Student | cricket | trying my best.,,0,2,962,200,False,2050,0
111736,auto1147,"Automate your followers profits, exclusive access! #promo",Official forex promotion account. discount.,#giveaway #discount #NFT #crypto,23,3,6555,392,False,376,1
115697,crypto7757,"New AI signals strategy released, giveaway! #promo",24/7 AI signals signals and updates.,#bot #crypto #trading #win,29,0,53,4321,False,433,1
113681,auto3559,Boost your NFT results now! visit our website. #trading,Casino growth service. click this link.,#trading #bot #win,74,3,5570,95,False,441,1
115550,deal7883,"Join our followers program today, limited offer! #win",Official forex promotion account. offer ends soon.,#giveaway #win #bot,76,0,179,50,False,84,1
117792,auto1943,Boost your followers results now! discount. #trading,Official crypto promotion account. click this link.,#crypto #discount,7,0,6080,1389,False,267,1
